Order_ID,Order_Date,Region,Country,City,Product_Category,Product_Name,Sales_Representative,Customer_Type,Quantity,Unit_Price,Sales_Amount,Cost_Amount,Profit
1227,2025-09-23,South,India,Chennai,Electronics,Tablet,Priya Mehta,Corporate,8,20000,160000,104609.11,55390.89
1228,2025-11-17,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Retail,18,40000,720000,455281.42,264718.58
1229,2025-11-06,South,India,Chennai,Electronics,Smartphone,Amit Sharma,Retail,20,30000,600000,459713.9,140286.1
1230,2025-04-18,North,India,Chandigarh,Electronics,Laptop,Amit Sharma,Corporate,19,55000,1045000,657719.63,387280.37
1231,2025-12-17,East,India,Bhubaneswar,Furniture,Conference Table,Vikram Singh,Corporate,10,40000,400000,277953.38,122046.62
1232,2025-08-01,North,India,Chandigarh,Furniture,Conference Table,Sneha Joshi,Retail,2,40000,80000,47793.93,32206.07
1233,2025-06-13,East,India,Bhubaneswar,Furniture,Desk,Karan Patel,Retail,5,15000,75000,48283.11,26716.89
1234,2025-05-04,East,India,Bhubaneswar,Furniture,Desk,Priya Mehta,Corporate,18,15000,270000,157100.9,112899.1
1235,2025-05-29,West,India,Pune,Electronics,Smartphone,Karan Patel,Retail,5,30000,150000,86856.52,63143.48
1236,2025-06-10,South,India,Bengaluru,Stationery,Printer Paper,Rahul Nair,Corporate,103,300,30900,25650.88,5249.12
1237,2025-02-16,West,India,Pune,Furniture,Office Chair,Sneha Joshi,Retail,10,5000,50000,34960.55,15039.45
1238,2025-05-25,South,India,Chennai,Furniture,Desk,Sneha Joshi,Corporate,12,15000,180000,101627.54,78372.46
1239,2025-05-16,North,India,Chandigarh,Stationery,Printer Paper,Karan Patel,Corporate,47,300,14100,9577.82,4522.18
1240,2025-04-10,North,India,Chandigarh,Furniture,Office Chair,Vikram Singh,Retail,2,5000,10000,7210.84,2789.16
1241,2025-05-24,West,India,Mumbai,Furniture,Desk,Rahul Nair,Retail,15,15000,225000,175347.28,49652.72
1242,2025-07-07,West,India,Mumbai,Electronics,Tablet,Neha Gupta,Corporate,11,20000,220000,157816.9,62183.1
1243,2025-06-20,North,India,Chandigarh,Electronics,Laptop,Sneha Joshi,Retail,2,55000,110000,65022.2,44977.8
1244,2025-07-21,South,India,Chennai,Electronics,Tablet,Ananya Rao,Corporate,20,20000,400000,258223.6,141776.4
1245,2025-12-11,East,India,Kolkata,Furniture,Office Chair,Karan Patel,Corporate,1,5000,5000,3302.54,1697.46
1246,2025-12-02,North,India,Delhi,Furniture,Desk,Amit Sharma,Corporate,16,15000,240000,151118.19,88881.81
1247,2025-07-14,South,India,Bengaluru,Furniture,Desk,Neha Gupta,Retail,20,15000,300000,234714.55,65285.45
1248,2025-08-03,North,India,Delhi,Electronics,Smartphone,Karan Patel,Retail,1,30000,30000,20469.35,9530.65
1249,2025-02-01,West,India,Mumbai,Furniture,Desk,Neha Gupta,Corporate,20,15000,300000,247846.89,52153.11
1250,2025-03-30,West,India,Pune,Furniture,Desk,Ananya Rao,Corporate,13,15000,195000,125604.53,69395.47
1251,2025-05-07,East,India,Bhubaneswar,Furniture,Desk,Vikram Singh,Retail,16,15000,240000,145843.02,94156.98
1252,2025-12-20,East,India,Bhubaneswar,Stationery,Printer Paper,Ananya Rao,Corporate,93,300,27900,21245.02,6654.98
1253,2025-10-21,East,India,Bhubaneswar,Furniture,Desk,Karan Patel,Corporate,9,15000,135000,85905.47,49094.53
1254,2025-02-10,South,India,Chennai,Electronics,Tablet,Sneha Joshi,Corporate,2,20000,40000,25451.56,14548.44
1255,2025-05-19,West,India,Pune,Electronics,Smartphone,Rahul Nair,Retail,7,30000,210000,167660.96,42339.04
1256,2025-09-29,South,India,Bengaluru,Electronics,Smartphone,Neha Gupta,Retail,2,30000,60000,45057.01,14942.99
1257,2025-02-21,North,India,Delhi,Furniture,Office Chair,Amit Sharma,Retail,11,5000,55000,42086.41,12913.59
1258,2025-04-13,West,India,Pune,Furniture,Conference Table,Ananya Rao,Corporate,16,40000,640000,443670.12,196329.88
1259,2025-04-29,North,India,Delhi,Stationery,Printer Paper,Rahul Nair,Corporate,42,300,12600,9395.69,3204.31
1260,2025-04-06,South,India,Chennai,Electronics,Laptop,Amit Sharma,Retail,13,55000,715000,562267.56,152732.44
1261,2025-06-21,East,India,Bhubaneswar,Furniture,Desk,Sneha Joshi,Corporate,20,15000,300000,174657.06,125342.94
1262,2025-04-09,South,India,Bengaluru,Stationery,Printer Paper,Ananya Rao,Retail,149,300,44700,30861.16,13838.84
1263,2025-01-08,West,India,Pune,Furniture,Conference Table,Vikram Singh,Retail,9,40000,360000,275608.6,84391.4
1264,2025-09-21,South,India,Chennai,Furniture,Desk,Priya Mehta,Corporate,13,15000,195000,155628.9,39371.1
1265,2025-05-08,North,India,Delhi,Electronics,Smartphone,Vikram Singh,Corporate,5,30000,150000,103985.43,46014.57
1266,2025-06-04,South,India,Bengaluru,Furniture,Office Chair,Vikram Singh,Corporate,9,5000,45000,37629.47,7370.53
1267,2025-03-23,South,India,Chennai,Electronics,Laptop,Vikram Singh,Retail,4,55000,220000,151716.07,68283.93
1268,2025-03-10,East,India,Bhubaneswar,Electronics,Tablet,Rahul Nair,Corporate,20,20000,400000,246501.91,153498.09
1269,2025-10-03,East,India,Kolkata,Furniture,Office Chair,Neha Gupta,Retail,18,5000,90000,74145.52,15854.48
1270,2025-10-16,West,India,Mumbai,Furniture,Desk,Amit Sharma,Retail,12,15000,180000,103217.55,76782.45
1271,2025-08-15,South,India,Bengaluru,Electronics,Smartphone,Neha Gupta,Corporate,11,30000,330000,266094.11,63905.89
1272,2025-08-21,North,India,Delhi,Furniture,Desk,Karan Patel,Corporate,15,15000,225000,178336.72,46663.28
1273,2025-06-07,North,India,Delhi,Furniture,Desk,Karan Patel,Corporate,15,15000,225000,169161.82,55838.18
1274,2025-01-24,North,India,Chandigarh,Furniture,Conference Table,Ananya Rao,Retail,7,40000,280000,202578.15,77421.85
1275,2025-07-29,North,India,Delhi,Electronics,Laptop,Rahul Nair,Corporate,16,55000,880000,492378.01,387621.99
1276,2025-07-13,East,India,Bhubaneswar,Furniture,Office Chair,Priya Mehta,Retail,15,5000,75000,60816.46,14183.54
1277,2025-07-21,East,India,Kolkata,Electronics,Laptop,Neha Gupta,Retail,6,55000,330000,279791.83,50208.17
1278,2025-10-06,North,India,Chandigarh,Electronics,Tablet,Karan Patel,Retail,15,20000,300000,225614.99,74385.01
1279,2025-04-07,South,India,Bengaluru,Furniture,Office Chair,Amit Sharma,Corporate,12,5000,60000,35792.18,24207.82
1280,2025-11-01,North,India,Delhi,Electronics,Smartphone,Sneha Joshi,Retail,7,30000,210000,119739.33,90260.67
1281,2025-04-30,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Retail,2,40000,80000,53654.37,26345.63
1282,2025-11-03,East,India,Bhubaneswar,Electronics,Smartphone,Neha Gupta,Corporate,19,30000,570000,368032.53,201967.47
1283,2025-06-03,South,India,Chennai,Furniture,Conference Table,Amit Sharma,Retail,17,40000,680000,419092.72,260907.28
1284,2025-06-26,West,India,Pune,Furniture,Desk,Ananya Rao,Corporate,16,15000,240000,135375.65,104624.35
1285,2025-10-03,West,India,Pune,Electronics,Smartphone,Neha Gupta,Retail,10,30000,300000,198881.42,101118.58
1286,2025-08-26,East,India,Kolkata,Stationery,Printer Paper,Karan Patel,Corporate,201,300,60300,35776.32,24523.68
1287,2025-06-19,South,India,Bengaluru,Furniture,Office Chair,Sneha Joshi,Corporate,8,5000,40000,25059.95,14940.05
1288,2025-07-13,North,India,Delhi,Furniture,Desk,Priya Mehta,Retail,7,15000,105000,59373.4,45626.6
1289,2025-06-20,South,India,Chennai,Furniture,Office Chair,Amit Sharma,Retail,7,5000,35000,28379.48,6620.52
1290,2025-09-03,South,India,Bengaluru,Furniture,Conference Table,Neha Gupta,Corporate,4,40000,160000,123850.2,36149.8
1291,2025-07-14,South,India,Chennai,Furniture,Desk,Ananya Rao,Corporate,11,15000,165000,129137.94,35862.06
1292,2025-08-27,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Corporate,17,20000,340000,277046.82,62953.18
1293,2025-10-16,South,India,Bengaluru,Electronics,Tablet,Rahul Nair,Retail,11,20000,220000,148319.39,71680.61
1294,2025-08-02,East,India,Bhubaneswar,Furniture,Desk,Rahul Nair,Retail,19,15000,285000,206266.72,78733.28
1295,2025-05-06,East,India,Bhubaneswar,Electronics,Smartphone,Ananya Rao,Corporate,13,30000,390000,281165.37,108834.63
1296,2025-06-30,West,India,Mumbai,Furniture,Conference Table,Rahul Nair,Corporate,16,40000,640000,440479.17,199520.83
1297,2025-02-08,South,India,Bengaluru,Furniture,Desk,Amit Sharma,Corporate,2,15000,30000,21215.5,8784.5
1298,2025-12-29,South,India,Bengaluru,Stationery,Printer Paper,Amit Sharma,Retail,181,300,54300,33635.05,20664.95
1299,2025-12-08,West,India,Pune,Electronics,Tablet,Sneha Joshi,Retail,2,20000,40000,29414.02,10585.98
1300,2025-01-09,North,India,Chandigarh,Furniture,Desk,Vikram Singh,Retail,18,15000,270000,181818.42,88181.58
1301,2025-02-19,West,India,Mumbai,Stationery,Printer Paper,Neha Gupta,Retail,65,300,19500,11351.05,8148.95
1302,2025-07-23,East,India,Kolkata,Stationery,Printer Paper,Ananya Rao,Corporate,110,300,33000,20796.51,12203.49
1303,2025-04-26,West,India,Pune,Furniture,Desk,Priya Mehta,Retail,8,15000,120000,101648.39,18351.61
1304,2025-09-01,North,India,Delhi,Furniture,Office Chair,Amit Sharma,Retail,13,5000,65000,43104.81,21895.19
1305,2025-06-19,North,India,Delhi,Furniture,Office Chair,Amit Sharma,Retail,14,5000,70000,52043.05,17956.95
1306,2025-09-01,South,India,Chennai,Stationery,Printer Paper,Amit Sharma,Retail,197,300,59100,48241.34,10858.66
1307,2025-04-02,East,India,Bhubaneswar,Furniture,Desk,Amit Sharma,Retail,19,15000,285000,213018.34,71981.66
1308,2025-07-23,South,India,Bengaluru,Stationery,Printer Paper,Vikram Singh,Retail,230,300,69000,52703.13,16296.87
1309,2025-10-04,South,India,Chennai,Furniture,Desk,Karan Patel,Retail,13,15000,195000,146856.55,48143.45
1310,2025-08-12,North,India,Delhi,Furniture,Desk,Priya Mehta,Corporate,12,15000,180000,101899.61,78100.39
1311,2025-05-20,West,India,Pune,Stationery,Printer Paper,Sneha Joshi,Retail,103,300,30900,17269.63,13630.37
1312,2025-12-15,East,India,Bhubaneswar,Furniture,Desk,Priya Mehta,Corporate,13,15000,195000,132513.1,62486.9
1313,2025-03-20,South,India,Chennai,Furniture,Conference Table,Rahul Nair,Corporate,3,40000,120000,68953.37,51046.63
1314,2025-06-07,East,India,Bhubaneswar,Electronics,Tablet,Ananya Rao,Corporate,4,20000,80000,46196.49,33803.51
1315,2025-08-18,North,India,Chandigarh,Electronics,Smartphone,Priya Mehta,Retail,3,30000,90000,54559.58,35440.42
1316,2025-11-03,North,India,Chandigarh,Electronics,Tablet,Karan Patel,Retail,18,20000,360000,208050.94,151949.06
1317,2025-10-14,East,India,Kolkata,Furniture,Office Chair,Rahul Nair,Corporate,13,5000,65000,50943.8,14056.2
1318,2025-09-10,South,India,Bengaluru,Electronics,Smartphone,Priya Mehta,Retail,9,30000,270000,172891.63,97108.37
1319,2025-02-09,West,India,Pune,Electronics,Tablet,Vikram Singh,Retail,14,20000,280000,179179.19,100820.81
1320,2025-02-24,West,India,Mumbai,Furniture,Desk,Vikram Singh,Retail,20,15000,300000,182599.34,117400.66
1321,2025-06-18,West,India,Pune,Electronics,Tablet,Ananya Rao,Corporate,20,20000,400000,265586.79,134413.21
1322,2025-12-22,South,India,Bengaluru,Electronics,Tablet,Sneha Joshi,Corporate,11,20000,220000,160811.94,59188.06
1323,2025-12-22,South,India,Chennai,Furniture,Office Chair,Neha Gupta,Corporate,11,5000,55000,35058.89,19941.11
1324,2025-10-16,West,India,Mumbai,Electronics,Tablet,Rahul Nair,Retail,13,20000,260000,171471.21,88528.79
1325,2025-05-30,West,India,Mumbai,Furniture,Conference Table,Karan Patel,Corporate,7,40000,280000,190830.22,89169.78
1326,2025-12-04,South,India,Bengaluru,Furniture,Conference Table,Karan Patel,Corporate,10,40000,400000,249042.54,150957.46
1327,2025-07-25,North,India,Chandigarh,Furniture,Office Chair,Amit Sharma,Corporate,20,5000,100000,69377.04,30622.96
1328,2025-07-01,North,India,Delhi,Electronics,Laptop,Amit Sharma,Corporate,8,55000,440000,328803.42,111196.58
1329,2025-02-20,East,India,Bhubaneswar,Stationery,Printer Paper,Neha Gupta,Retail,130,300,39000,22689.55,16310.45
1330,2025-12-14,West,India,Mumbai,Electronics,Tablet,Ananya Rao,Retail,13,20000,260000,179118.93,80881.07
1331,2025-02-13,West,India,Mumbai,Electronics,Laptop,Rahul Nair,Corporate,10,55000,550000,371135.95,178864.05
1332,2025-09-24,East,India,Bhubaneswar,Electronics,Tablet,Ananya Rao,Corporate,15,20000,300000,235584.3,64415.7
1333,2025-06-03,North,India,Delhi,Furniture,Office Chair,Priya Mehta,Retail,15,5000,75000,48425.46,26574.54
1334,2025-03-26,East,India,Kolkata,Furniture,Conference Table,Rahul Nair,Retail,4,40000,160000,120502.69,39497.31
1335,2025-04-29,East,India,Bhubaneswar,Furniture,Desk,Rahul Nair,Retail,14,15000,210000,175883.15,34116.85
1336,2025-04-12,West,India,Pune,Furniture,Office Chair,Karan Patel,Corporate,1,5000,5000,3856.08,1143.92
1337,2025-12-27,North,India,Delhi,Furniture,Conference Table,Priya Mehta,Retail,7,40000,280000,171285.9,108714.1
1338,2025-05-15,East,India,Bhubaneswar,Electronics,Tablet,Ananya Rao,Corporate,7,20000,140000,96217.12,43782.88
1339,2025-08-23,West,India,Mumbai,Furniture,Desk,Vikram Singh,Retail,4,15000,60000,39262.64,20737.36
1340,2025-03-01,South,India,Bengaluru,Electronics,Tablet,Ananya Rao,Retail,4,20000,80000,49725.75,30274.25
1341,2025-07-16,West,India,Pune,Furniture,Office Chair,Rahul Nair,Corporate,20,5000,100000,59136.02,40863.98
1342,2025-03-13,South,India,Bengaluru,Furniture,Desk,Ananya Rao,Corporate,6,15000,90000,62720.33,27279.67
1343,2025-09-06,North,India,Delhi,Stationery,Printer Paper,Neha Gupta,Corporate,111,300,33300,27823.9,5476.1
1344,2025-08-16,West,India,Pune,Furniture,Office Chair,Rahul Nair,Retail,16,5000,80000,53975.13,26024.87
1345,2025-01-17,North,India,Chandigarh,Stationery,Printer Paper,Neha Gupta,Corporate,214,300,64200,39557.4,24642.6
1346,2025-09-11,South,India,Bengaluru,Stationery,Printer Paper,Priya Mehta,Corporate,137,300,41100,29579.47,11520.53
1347,2025-08-14,East,India,Kolkata,Furniture,Desk,Karan Patel,Retail,2,15000,30000,23340.04,6659.96
1348,2025-06-28,South,India,Bengaluru,Electronics,Tablet,Sneha Joshi,Retail,2,20000,40000,27396.79,12603.21
1349,2025-12-30,South,India,Chennai,Electronics,Smartphone,Rahul Nair,Retail,19,30000,570000,431341.84,138658.16
1350,2025-10-19,South,India,Chennai,Stationery,Printer Paper,Vikram Singh,Retail,72,300,21600,17099.25,4500.75
1351,2025-05-17,East,India,Kolkata,Furniture,Conference Table,Rahul Nair,Corporate,10,40000,400000,254719.99,145280.01
1352,2025-03-09,North,India,Delhi,Electronics,Tablet,Rahul Nair,Corporate,5,20000,100000,76042.8,23957.2
1353,2025-09-08,South,India,Bengaluru,Stationery,Printer Paper,Vikram Singh,Corporate,235,300,70500,53077.36,17422.64
1354,2025-02-17,West,India,Pune,Furniture,Office Chair,Vikram Singh,Corporate,3,5000,15000,11101.32,3898.68
1355,2025-02-17,West,India,Pune,Furniture,Office Chair,Ananya Rao,Retail,11,5000,55000,39852.27,15147.73
1356,2025-09-11,West,India,Pune,Electronics,Smartphone,Ananya Rao,Corporate,14,30000,420000,334930.8,85069.2
1357,2025-09-06,East,India,Bhubaneswar,Furniture,Desk,Amit Sharma,Retail,19,15000,285000,167915.81,117084.19
1358,2025-03-22,North,India,Chandigarh,Furniture,Conference Table,Sneha Joshi,Retail,15,40000,600000,332930.64,267069.36
1359,2025-06-04,West,India,Mumbai,Electronics,Smartphone,Vikram Singh,Retail,5,30000,150000,122196.65,27803.35
1360,2025-11-29,East,India,Kolkata,Electronics,Tablet,Amit Sharma,Corporate,3,20000,60000,39693.19,20306.81
1361,2025-02-16,East,India,Kolkata,Furniture,Conference Table,Amit Sharma,Retail,8,40000,320000,217206.17,102793.83
1362,2025-09-23,West,India,Pune,Electronics,Laptop,Amit Sharma,Retail,5,55000,275000,200228.56,74771.44
1363,2025-08-05,East,India,Kolkata,Stationery,Printer Paper,Sneha Joshi,Retail,50,300,15000,12696.7,2303.3
1364,2025-02-22,South,India,Bengaluru,Furniture,Office Chair,Ananya Rao,Corporate,3,5000,15000,11538.44,3461.56
1365,2025-03-10,East,India,Kolkata,Electronics,Smartphone,Priya Mehta,Retail,13,30000,390000,304994.88,85005.12
1366,2025-11-18,South,India,Bengaluru,Furniture,Office Chair,Karan Patel,Corporate,12,5000,60000,46003.78,13996.22
1367,2025-03-05,South,India,Chennai,Electronics,Laptop,Ananya Rao,Corporate,4,55000,220000,130240.87,89759.13
1368,2025-11-27,East,India,Kolkata,Stationery,Printer Paper,Neha Gupta,Corporate,55,300,16500,10301.54,6198.46
1369,2025-06-04,North,India,Delhi,Stationery,Printer Paper,Neha Gupta,Corporate,236,300,70800,52924.53,17875.47
1370,2025-05-03,East,India,Bhubaneswar,Furniture,Conference Table,Karan Patel,Retail,2,40000,80000,62811.24,17188.76
1371,2025-01-07,South,India,Chennai,Furniture,Office Chair,Ananya Rao,Retail,20,5000,100000,57130.36,42869.64
1372,2025-07-07,West,India,Mumbai,Stationery,Printer Paper,Sneha Joshi,Retail,234,300,70200,50580.09,19619.91
1373,2025-04-21,North,India,Delhi,Furniture,Desk,Amit Sharma,Corporate,3,15000,45000,24936.21,20063.79
1374,2025-08-05,East,India,Bhubaneswar,Furniture,Conference Table,Priya Mehta,Retail,17,40000,680000,530490.44,149509.56
1375,2025-04-15,East,India,Kolkata,Electronics,Laptop,Ananya Rao,Corporate,10,55000,550000,315538.56,234461.44
1376,2025-05-03,North,India,Delhi,Electronics,Tablet,Neha Gupta,Retail,14,20000,280000,215316.5,64683.5
1377,2025-01-29,West,India,Pune,Electronics,Laptop,Rahul Nair,Retail,15,55000,825000,605293.46,219706.54
1378,2025-03-25,North,India,Chandigarh,Furniture,Conference Table,Ananya Rao,Corporate,5,40000,200000,152089.98,47910.02
1379,2025-05-18,South,India,Bengaluru,Electronics,Tablet,Amit Sharma,Corporate,5,20000,100000,77493.29,22506.71
1380,2025-12-31,West,India,Mumbai,Electronics,Tablet,Sneha Joshi,Corporate,17,20000,340000,193514.94,146485.06
1381,2025-03-27,East,India,Bhubaneswar,Electronics,Laptop,Rahul Nair,Corporate,16,55000,880000,710870.98,169129.02
1382,2025-09-18,North,India,Delhi,Furniture,Desk,Amit Sharma,Retail,4,15000,60000,37111.28,22888.72
1383,2025-03-18,South,India,Bengaluru,Electronics,Laptop,Amit Sharma,Corporate,16,55000,880000,580089.8,299910.2
1384,2025-06-13,South,India,Chennai,Electronics,Tablet,Priya Mehta,Corporate,8,20000,160000,107980.32,52019.68
1385,2025-09-22,North,India,Delhi,Furniture,Desk,Karan Patel,Retail,2,15000,30000,18114.1,11885.9
1386,2025-06-09,West,India,Pune,Stationery,Printer Paper,Priya Mehta,Corporate,92,300,27600,21584.81,6015.19
1387,2025-06-05,North,India,Delhi,Electronics,Tablet,Sneha Joshi,Corporate,7,20000,140000,89246.99,50753.01
1388,2025-10-07,West,India,Mumbai,Stationery,Printer Paper,Rahul Nair,Retail,218,300,65400,39804.19,25595.81
1389,2025-11-22,West,India,Mumbai,Electronics,Laptop,Ananya Rao,Retail,8,55000,440000,313483.97,126516.03
1390,2025-02-23,West,India,Mumbai,Stationery,Printer Paper,Neha Gupta,Corporate,208,300,62400,47933.47,14466.53
1391,2025-02-17,West,India,Mumbai,Electronics,Laptop,Neha Gupta,Corporate,5,55000,275000,209961.33,65038.67
1392,2025-09-16,East,India,Kolkata,Furniture,Office Chair,Karan Patel,Retail,3,5000,15000,10863.47,4136.53
1393,2025-05-14,North,India,Chandigarh,Furniture,Office Chair,Karan Patel,Corporate,5,5000,25000,15525.79,9474.21
1394,2025-04-14,East,India,Kolkata,Furniture,Office Chair,Priya Mehta,Retail,9,5000,45000,27903.75,17096.25
1395,2025-07-28,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Retail,15,30000,450000,310417.44,139582.56
1396,2025-03-03,West,India,Mumbai,Electronics,Tablet,Rahul Nair,Corporate,15,20000,300000,188850.71,111149.29
1397,2025-12-31,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Corporate,11,30000,330000,196184.06,133815.94
1398,2025-03-31,North,India,Delhi,Furniture,Conference Table,Karan Patel,Corporate,10,40000,400000,251220.02,148779.98
1399,2025-03-13,South,India,Bengaluru,Electronics,Laptop,Amit Sharma,Retail,15,55000,825000,478972.07,346027.93
1400,2025-07-10,South,India,Bengaluru,Electronics,Smartphone,Vikram Singh,Retail,7,30000,210000,167391.43,42608.57
1401,2025-08-16,North,India,Delhi,Electronics,Laptop,Priya Mehta,Corporate,7,55000,385000,315988.3,69011.7
